autor,titlu,strofa,text
Tudor Arghezi,Frageda,2,"Umblă-ncet, ia-i măna-ncet,
Mută-i-o încet,
Să nu se deștepte...
Și-n cuprinsul pălmii drepte,
De zântii de marte,
Pune-i mărțișor o carte."
Tudor Arghezi,Frunze pierdute,1,"Cincizeci de ani, de cînd încerci, mereu,
Condeiul, gîndurile și cerneala,
N-au mai ajuns să-ți curme, fătul meu,
Frica de tine și-ndoiala."
Tudor Arghezi,Frunze pierdute,2,"Te temi și-acum de ce te-ai mai temut.
De pagina curată și de rîndul,
Și de cuvîntul de la început,
Te sperie și litera și gîndul."
Tudor Arghezi,Frunze pierdute,3,"Foile tale scrise, de hîrtie,
Se rup și zboară, ca dintr-o livadă
Frunzele zmulse-n vijelie,
Fără ca piersicul să și le vadă."
Tudor Arghezi,Frunze pierdute,4,"La fiece cuvînt, o șovăire
Te face să tresari și-ai aștepta.
Parcă trăiești în somn și-n amintire
Și nu știi cine-a scris cu mîna ta."
Tudor Arghezi,Haide,1,"Dacă ochilor tăi le-ar plăcea
Nevăzutul și neștiutul, ai putea
Veni la mine, parcă,
Și te-ai lăsa primejdiei din barcă."
Tudor Arghezi,Haide,2,"Și nu te-ai mai gândi la nimic,
Nămolurile tainelor toate
Zac în mine răsturnate.
Luntrea târâtă de ele
Se lovește de nuferi și stele."
Tudor Arghezi,Haide,3,"Într-o limbă barbară
Ți-aș spune povești dintr-o țară.
Vorbele, ca o țărână
Din șesurile ei ți le-aș presăra pe mână.
Și-n lacrimi se vor trezi
Apele țării dinspre miazăzi."
Tudor Arghezi,Îmi pare rău,1,"Îmi pare rău că Dumnezeu pe toți,
Ne ia drept niște spărgători și hoți
Și niște haimanale,
Crezînd că tot umblăm după parale
Și după giuvaierele  Mariei - Sale."
Tudor Arghezi,Îmi pare rău,2,"Le leagă noduri, le chitește într-ascuns,
Că să ne mință, cu lumină el le-a uns
Și le arată doar pe dinafară,
Că înlăuntrul lor e noapte chioară,
În care ține totul să îngroape.
Îl supără să le vedem mai de aproape."
Tudor Arghezi,Îmi pare rău,3,"Că nici n-ajunge mînă la zăvoare
Și se zgîrcește și te doare.
Pe toate celea scrisă-i fără carte,
Pedapsa lui - "" Primejdie de moarte "",
Pe om, pe bobul mic și pe gîndac,
Pîn' la sămînța cît un vîrf de ac.
Nu mai vorbesc de cele mari detot;
Pînă la ele să ajung nu pot."
Tudor Arghezi,Îmi pare rău,4,"De cum atingi ceva, ori moare aia,
Ori tu, că peste tot văpaia
Lui umblă ca un fulger orb, și trece,
Și arde, și ucide, nevăzută, molcomă și rece."
Tudor Arghezi,Îmi pare rău,5,"Nu zic și eu sunt tot o haimana,
Dar drag îmi ești, Sfinția -Ta,
Și pot să mă -ncumet să jur
Că umblu, nu să fur,"
Tudor Arghezi,Îmi pare rău,6,"Dar ispitit, să văd, și cuvios,
Cum drămuiești tu bezna de frumos,
De-ai pus-o pretutindeni cîte-un pic,
Nu zic că-i rău, nici bine vreau să zic,
Nici nu mă bag în meșteșugul tău."
Tudor Arghezi,Incertitudine,1,"Îmi atârnă la fereastră
Iarba cerului, albastră,
Din care, pe mii de fire,
Curg luceferii-n neștire."
Tudor Arghezi,Incertitudine,2,"Sufletul, ca un burete,
Prinde lacrimile-ncete
Ale stelelor, pe rând,
Sticlind alb și tremurând."
Tudor Arghezi,Incertitudine,3,"Scama tristețelor mele
Se-ncurcă noaptea cu ele,
Genele lui Dumnezeu
Cad în călimarul meu."
Tudor Arghezi,Incertitudine,4,"Deschid cartea: cartea geme.
Caut vremea: nu e vreme.
Aș cânta: nu cânt și sunt
Parc-aș fi și nu mai sunt."
Tudor Arghezi,Incertitudine,5,"Gândul meu al cui gând este?
În ce gând, în ce poveste,
Îmi aduc aminte, poate,
Că făcui parte din toate?"
Tudor Arghezi,Incertitudine,6,"Scriu aci, uituc, plecat,
Ascultând glasul ciudat
Al mlaștinii și livezii.
Și semnez: Tudor Arghezi."
Tudor Arghezi,Inscripție,1,"Gîndul meu mîhnit mă-ntreabă :
Încă nu te-ai dumirit
De-ntîrzii și-ai rătăcit
Din silabă în silabă ?"
Tudor Arghezi,Inscripție,2,"Nu-i nimic de pus în loc,
Ori îl ai, ori n-ai noroc,
Am trecut ades prin foc
Ca un vînt. Aveam noroc.
Nici talentul, arză-l focul
Nu te ține cît norocul."
Tudor Arghezi,Inscripție,3,"O fi prost
Cum e și-a fost
În ce face, dobitoc,
Dar a-nvins. Avea noroc."
Tudor Arghezi,Inscripție,4,"Du-te-n neguri și furtună
Ai noroc : ți-e vremea bună.
Și te-ntoarce sănătos.
Ai noroc. Ești norocos."
Tudor Arghezi,Inscripție,5,"Dintre sutele de prieteni
Îngropați, tu nici te cletini.
Mîndru că urcai prea iute
Ai căzut pe nevăzute."
Tudor Arghezi,Inscripție,6,"Nu te-ai grozăvit destul
Să îmbătrinești fudul ?
Să-i răspund ceva nu pot.
Poate totul, știe tot."
Tudor Arghezi,Inscripție în pantoful logodnicei,1,"Nu știe sprinteneala suavei domnișoare
Că ridicându-i coapsa mai sus de locul ei,
Făptura o-așezase din veac peste femei,
Apropiindu-i pasul înalt de zburătoare."
Tudor Arghezi,Inscripție în pantoful logodnicei,2,"Aristocratic, mersul s-a dezlipit de lut.
Dansează zveltă și cântă, ca papura ușoară.
Amestecată-n ritmul aspectelor și clară
Plăpânda siluetă tiparul l-a-ntrecut."
Tudor Arghezi,Inscripție în pantoful logodnicei,3,"Ți-am scris de-o viață stihul de dragoste, întâiul,
Într-un pantof de nuntă, uitat între caiși,
Când ostenită-n vălul miresei adormiși,
Ca să-ți sărute talpa de-aproape și călcâiul."
Tudor Arghezi,Inscripție pe catapeteasmă,1,"Pe icoana-mpărătească,
Neagră ca un lemn de iască,
E o pată cît  răsura,
Unde îți ajunge gura.
Mii de mii de buze-n leat
Locul ei l-au sărutat"
Tudor Arghezi,Inscripție pe o ușă,1,"Când pleci, sa te-nsoțească piaza bună,
Ca un inel sticlind în dreapta ta,
Nu șovăi, nu te-ndoi, nu te-ntrista.
Purcede drept și biruie-n furtună."
Tudor Arghezi,Inscripție pe o ușă,2,"Când vii, pășește slobod, râzi și cântă.
Necazul tău îl uită-ntreg pe prag.
Căci neamul trebuie să-ți fie drag
Și casa ta să-ți fie zilnic sfântă."
Tudor Arghezi,Inviere,1,"De când mi-ai pus capul pe genunchi, mi-e bine.
Nu știam că mă voi vindecă de mine, cu ține.
Vorbele, gândurile, impletirile crezusem că-mi ajung.
Nu știam. Mi-au zvâcnit umerii, mi-au crescut brațele: fusesem ciung."
Tudor Arghezi,Inviere,2,"Mi-am simțit coapsele, gleznele, spinarea, tari ca un luptător.
M-am vindecat și m-am născut, sarutandu-ți talpa unui picior.
Fusesem slăbănog, fusesem orb, rătăcit
Între uragane, miazănoapte și răsărit."
Tudor Arghezi,Inviere,3,"Mâna-ți atârna-n nisip și pietriș,
Linsă de valul curmeziș
Care vine-mblanzit să-ți pupe unghiile, inelele și-o brățară,
Zale rupte, firimituri de coifuri și de scuturi,
O poală de odajdii argintii și fluturi."
Tudor Arghezi,Inviere,4,"Vezi? Corabia din zare plutește lin, plecată pe sfert,
Plumbuita ca într-un nămol de cositor fiert.
Merge marea, merge cerul împovărat de stele.
Numai corabia și noi ne-am oprit între ele...."
Tudor Arghezi,Iubitei mele,1,"Printre copacii morți de vremi,
Pe stratul frunzelor căzute,
Peste cărările pierdute,
M-ai tot chemat și mă tot chemi.
Dar azi, cînd dorul mă usucă,
Sunt osîndit numai să plîng,
Nu pot la piept să te mai strîng ...
Fiind iubire-ai fost nălucă."
Tudor Arghezi,Jignire,1,"Neprețuind granitul, o, fecioară!
Din care-aș fi putut să ți-l cioplesc,
Am căutat în lutul românesc
Trupul tău zvelt și cu miros de ceară."
Tudor Arghezi,Jignire,2,"Am luat pământ sălbatic din pădure
Și-am frământat cu mână de olar,
În parte, fiecare mădular,
Al finței tale mici, de cremene ușure."
Tudor Arghezi,Jignire,3,"Zmălțându-ți ochii, luai tipar verbina,
Drept pleoape, foi adânci de trandafiri,
Pentru sprâncene firele subțiri
De iarbă crudă ce-nțepau lumina."
Tudor Arghezi,Jignire,4,"Luai pildă pentru trunchi de la urcioare
Și dacă-n sâni și șold a-ntârziat
Mâna-mi aprinsă, eu sânt vinovat
Că n-am oprit statuia-n cingătoare"
Tudor Arghezi,Jignire,5,"Și c-am voit să simtă și să umble
Și să se-ndoie-n pipăitul meu,
De chinul dulce dat de Dumnezeu,
Care-a trecut prin mine și te umple."
Tudor Arghezi,Jignire,6,"Femeie scumpă și ispită moale!
Povară-acum, când, vie, te-am pierdut,
De ce te zămislii atunci din lut
Și nu-ți lăsai pământul pentru oale?"
Tudor Arghezi,Joc de chiciuri,1,"Cine s-a jucat aznoapte,
Că ne-a uns pomii cu lapte
Și-a vopsit cu tibișir
Coardele de trandafir ?"
Tudor Arghezi,Joc de chiciuri,2,"Ba se poate că o mînă
Le-a-nșirat c-un fir de lînă
Și-a tras crăci de corcoduși
Prin degete de mînuși."
Tudor Arghezi,Joc de chiciuri,3,"Vinele dintre petunii
S-au făcut cît niște funii,
Sîrma gardului de plasă
E de zece ori mai groasă
Și-mpresoară curtea mea
Cu zăplaz de catifea."
Tudor Arghezi,Joc de chiciuri,4,"Sforile de telegraf
Leagănă cîte-un cearceaf.
Pe o căpiță de mei
Șed opt mii de porumbei.
Căci întregul Duhul Sfînt
S-a pogorît pe pămînt.
Iepuri albi cu blana groasă
S-au strîns pîlcuri lîngă casă."
Tudor Arghezi,Joc de chiciuri,5,"Țărîna, ca de hîrtie,
E-nvelită cu dimie.
Peste casă o broboadă
A căzut, ciucuri, grămadă."
Tudor Arghezi,Joc de chiciuri,6,"Cerbii,-n turme și cirezi,
Prinși de coarne-s în livezi,
Și-ncepînd coasta s-o urce,
Se zmucesc să se descurce."
Tudor Arghezi,Joc de creion,1,"Brotăcelul, la fîntînă,
L-ai avea la îndemînă,
Ca să-l prinzi ( pe brotăcel )
Să te joci nițel cu el."
Tudor Arghezi,Joc de creion,2,"Însă nici nu poți să-l vezi,
Verde dintre frunze verzi,
Căci cu ele seamănă
Ca o frunză geamănă."
Tudor Arghezi,Joc de creion,3,"A ! că-i mic și e frumos
Și n-ar prea umbla pe jos,
Că-și mînjește - și nu vrea -
Pielea lui de catifea."
Tudor Arghezi,Joc de creion,4,"Stă în pom pitit, pe cînd
Ție ți-a venit un gînd :
Printre mugurii crescuți,
Să-l mîngîi și să-l săruți."
Tudor Arghezi,Joc de creion,5,"Dar ai vrea să știi, acum,
Ce se fac, pe frig și-n drum,
Cînd se scutură copacii,
Brotacelul și brotacii."
Tudor Arghezi,Joc de creion,6,"Căci, pe viscol, fără foc,
Nici căciulă, nici cojoc,
Pot să degere, săracii,
Brotăcelul și brotacii."
Tudor Arghezi,Joc de creion,7,"N-avea grijă. Nu le pasă.
Și-au gătit la cald o casă,
În pământ, pe sub tulpini,
În adînc și-n rădăcini.
Și-acolo, pe vreme rea,
Dorm întinși pe-o canapea."
Tudor Arghezi,Judecata,1,"Domnul a chemat odată
Arborii la judecată,
Ca să vadă ce rod are
De cu vară fiecare,
că de cînd nu mai gustase
Roadele, se-nstrăinase."
Tudor Arghezi,Judecata,2,"- "" Dar stejarul ? Să-și arate
Vîrfurile-ncununate,
Ține cerurile-n brațe,
Vrea de stele să se cațe
Lumea-ntreagă s-o cuprindă,
Rodul tău ? ""
- "" Un sfîrc de ghindă."""
Tudor Arghezi,Judecata,3,"- "" Mi se pare că gorunii
Sînt cam neamuri cu păunii...
Numai umbră-n codrii mei
Și nici ea nu dă din ei.
Umbra n-are rădăcină
Și-i țărînă de lumină.
Se muncesc de-o veșnicie
Și-au rodit o gămălie."""
Tudor Arghezi,Judecata,4,"- "" Unde-i bradul, că nu vine? ""
- "" Auzi și-i e rușine.""
Bradul iese înainte
Drept, în sfintele-i veșminte.
- "" Atît faci, sfinția-ta,
Mînătărci de mucava ? """
George Bacovia,Scântei galbene,1,"O femeie în doliu pe stradă,
O frunză galbenă tremura după ea-
Luat de-a orașului sfadă,
Uitasem că toamna venea."
George Bacovia,Scântei galbene,2,"Era mai demult o stradă,
O școală și bruma cădea
Prin săli, ca nimeni să-l vadă,
Un elev singuratic pălea."
George Bacovia,Scântei galbene,3,"Un om în amurg, pe-o stradă...
Pe foi nu mai știu cum trecea
Sub tropot, ș-a lumii grămadă...
- Uitasem că toamna venea."
George Bacovia,Singur,1,"Odaia mea mă înspăimântă
Cu brâie negre zugrăvită-
Prin noapte, toamna despletită
În mii de fluiere cântă."
George Bacovia,Singur,2,"- Odaie, plină de mistere,
În pacea ta e nebunie;
Dorm umbre negre prin unghere,
Pe masă arde o făclie."
George Bacovia,Singur,3,"- Odaie, plină de ecouri,
Când plânsu-ncepe să mă prindă,
Stau triste negrele tablouri-
Făclia tremură-n oglindă."
George Bacovia,Singur,4,"Odaia mea mă înspăimântă...
Aici n-ar sta nici o iubită,
Prin noapte, toamna despletită
În mii de fluiere cântă."
George Bacovia,Amurg,1,"Crai-nou verde-pal și eu singur
Prin crengile cu sunet de schelet, -
Învinețit ca un cadavru...
- Vino-n zăvoiul violet."
George Bacovia,Amurg,2,"Or, nu! S-aprind luminile-n oraș...
Sunt alții și un alt poet-
E mult de când dormim în umbră,
În cimitirul violet..."
George Bacovia,Miezul nopții,1,"Frunzișul acuma pornit-a
O leneșă, jalnică horă;
Și plâng și cu plânsul în noapte
Răchita de-afară mi-l soră."
George Bacovia,Miezul nopții,2,"S-aproprie-ncet miezul nopții,
Și sună a frunzelor horă,
Eu trec din odaie-n odaie,
Când bate satanica oră."
George Bacovia,Ecou de serenadă,1,"Pansele negre, catifelate,
Pe marmura albă s-au vestejit,
Și-n tainice note s-au irosit
Parfume triste, îndoliate."
George Bacovia,Ecou de serenadă,2,"Eu singur, cu umbra, iar am venit,
O, statui triste și dărâmate,
Pansele negre, catifelate,
Vise, ah, vise, aici, au murit."
George Bacovia,Ecou de serenadă,3,"În haine negre, întunecate,
Eu plâng în parcul de mult părăsit...
Și-a mea serenadă s-a rătăcit,
În note grele și blestemate..."
George Bacovia,Noapte,1,"Se-ntind bulevarde-n noapte de vară,
Pe arbori electrică lumină-
La gară zvâcnește o mașină,
Și-n gol tresar signale de gară."
George Bacovia,Noapte,2,"Pe cer de safir, comori de avari...
Tăcerea în gol vibrează cu zvon
Orașul, cu-ncetul pare-un salon,
Acuma, în somn, tresar fete mari."
George Bacovia,Strigoii,1,"Cu roșii fanare, galbene, verzi
Trec noaptea strigoii prin lanuri de grâu
Și câinii spre lanuri în noapte tot bat
Strigoii la crâșmă în pod au intrat,
Și podul se vede bizar luminat
Cu roșii fanare, galbene, verzi."
George Bacovia,Strigoii,2,"Strigoii, din pod, își iau înapoi,
Lăsate din viață, demult, amanete...
Așa spune basmul ce azi l-am uitat
Că noaptea, la crâșmă, apar siluete
Cu roșii fanare, galbene, verzi."
George Bacovia,Strigoii,3,"Dar când despre ziuă cocoșu-a cântat,
Cad buzna din pod grămezi de strigoi
Și-n hău, peste lanuri, strigoii se pierd
Roșii, galbeni și verzi."
George Bacovia,Marș funebru,1,"Ningea bogat și trist ningea, era târziu
Când m-a oprit, în drum, la geam clavirul;
Și-am plâns la geam și m-a cuprins delirul-
Amar, prin noapte vântul fluiera pustiu."
George Bacovia,Marș funebru,2,"Un larg și gol salon vedeam prin draperii,
Iar la clavir o brună despletită
Cânta purtând o mantie cernită,
Și trist cânta, gemând, între făclii."
George Bacovia,Marș funebru,3,"Lugubrul marș al lui Chopin
Îl repeta cu nebunie...
Și-n geam suna funebra melodie,
Iar vântul fluiera ca țipătul din tren."
George Bacovia,Marș funebru,4,"Apoi, veni și-o blondă în salon...
Și-aproape goală prinse, adormită,
De pe clavir, o scripcă înnegrită-
Și urmări, pierdută, marșul monoton."
George Bacovia,Marș funebru,5,"Înaltă, despletită, albă ca de var,
Mi se părea Ofelia nebună...
Și lung gemea arcușu-acum pe strună
Îngrozitorul marș lugubru, funerar."
George Bacovia,Marș funebru,6,"Cântau amar, era delir,
Plângea clavirul trist și violina-
Făcliile își tremurau lumina,
Clavirul catafalc părea și nu clavir."
George Bacovia,Marș funebru,7,"Târziu, murea clavirul lung gemând,
Luptau făcliile în agonie...
Și-ncet se-ntinse o noapte de vecie,
Și-n urmă, greu, un corp am auzit căzând."
George Bacovia,Marș funebru,8,"Vai, de-atunci îmi pare lumea și mai tristă,
Viața-l melodie funerară...
Și nu mai uit nebuna lăutară-
Și transfigurata, trista claviristă."
George Bacovia,Balet,1,"Lunecau baletistele albe...
Degajări de puternice forme-
Albe, în fața lumii enorme,
Lunecau baletistele albe..."
George Bacovia,Balet,2,"Lunecau baletistele albe
Și lumea sufla împătimită-
Albe, râzând spre lumea prostită,
Lunecau baletistele albe."
George Bacovia,Balet,3,"Lunecau baletistele albe...
Tinic trezind complexul organic-
Albe, stârnind instinctul satanic,
Lunecau baletistele albe."
George Bacovia,Serenada muncitorului,1,"Eu sunt un monstru pentru voi,
Urzind un dor de vremuri noi,
Și-n lumea voastră-abia încap...
Dar am să dau curând la cap."
George Bacovia,Serenada muncitorului,2,"O, dormi adânc mereu așa,
În vise dulci, hidos burghez,
Oftând, palate de-ți lucrez,
Eu știu și bine-a dărâma."
George Bacovia,Serenada muncitorului,3,"În noaptea asta, iată, sună
O serenadă din topor
Amanților pierduți sub lună,
Poeți cu putredul amor."
George Bacovia,Serenada muncitorului,4,"O, dormi în noaptea infinită,
Burghez cu aer triumfal,
Dar preistoric animal
În rațiunea aurită."
George Bacovia,Serenada muncitorului,5,"Sub luna blondă nu se plânge,
Ci răzbunările se curmă,
Martirilor scăldați în sânge
Cânt serenada cea din urmă."
George Bacovia,Serenada muncitorului,6,"O, dormi... dar voi urca spre soare
În zbor sublim de-aeroplan...
Cu vise dulci, burghez tiran,
E aurora-ngrozitoare..."
George Bacovia,Pastel,1,"- Adio, pică frunza
Și-l galbenă ca tine, -
Rămâi și nu mai plânge,
Și uită-mă pe mine."
George Bacovia,Pastel,2,"Și s-a pornit iubita
Și s-a pierdut în zare-
Iar eu stau în golul toamnei
Chemam în aiurare..."
George Bacovia,Pastel,3,"- Mai stai de mă alintă
Cu mâna ta cea mică,
Și spune-mi de ce-l toamnă
Și frunza de ce pică..."
George Bacovia,Scântei galbene,4,"Vom spune că toamna a venit... foarte trist-
La o fereastră melancolică, mi s-a părut ceva,
Însă m-a trezit un glas pozitivist...
Vânt umed și frunza zboară, undeva."
George Bacovia,Scântei galbene,5,"Am ajuns, acum, pe un câmp cu ape...
În luncă, medita un poet cunoscut-
Părea că de oameni nu mai încape;
De-această-ntâmplare, atât de rău mi-a părut."
George Bacovia,Scântei galbene,6,"Eu nu mai știu nimic și m-am întors acasă.
Uitați-vă ce gol, ce ruină-n amurg-
Amurgul galben m-a-ngălbenit și m-apasă,
Ca geamuri galbene, cu lacrimi ce nu mai curg."
George Bacovia,Nocturnă,1,"E-o muzică de toamnă
Cu glas de piculină,
Cu note dulci de flaut,
Cu ton de violină...
Și-acorduri de clavire
Pierdute, în surdină;
Și-n tot e-un marș funebru
Prin noapte, ce suspină..."
George Bacovia,Nervi de primăvară,1,"Melancolia m-a prins pe stradă,
Sunt amețit.
Oh, primăvara, iar a venit...
Palid și mut...
Mii de femei au trecut;
Melancolia m-a prins pe stradă."
George Bacovia,Nervi de primăvară,2,"E o vibrare de violete,
Trece și Ea;
Aș vrea,
Dar nu pot s-o salut;
Oh și cum a trecut,
Într-o vibrare de violete."
George Bacovia,Nervi de primăvară,3,"NImicnicia m-a prins pe stradă,
Am adormit.
Oh, primăvara iar a venit
Pal și uitat...
Val funebru, depărtat.
Melancolia mă ține-n stradă..."
George Bacovia,Note de primăvară,1,"Verde crud, verde crud...
Mugur alb și roz și pur,
Vis de-albastru și de-azur,
Te mai văd, te mai aud!"
